col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t,occ_all,occ_ct,occ_t,occ_early,kills,kills_ct,kills_t,flow,visits_rounds
50,16,800,256,816,272,1044.0,1114.4,2042.2,2112.6,1,519,132864.0,236.0,8.3628,0.0156,525.64,155.0,153.0,2.0,77.0,0.0,0.0,0.0,226,68
51,16,816,256,832,272,1114.4,1184.8,2042.2,2112.6,1,590,151040.0,289.0,8.9004,0.0155,1595.9857,213.0,212.0,1.0,130.0,0.0,0.0,0.0,332,80
52,16,832,256,848,272,1184.8,1255.2,2042.2,2112.6,1,630,161280.0,296.0,9.0937,0.0153,1965.6887,394.0,390.0,4.0,269.0,2.0,2.0,0.0,522,86
53,16,848,256,864,272,1255.2,1325.6,2042.2,2112.6,1,643,164608.0,298.0,9.1567,0.0151,2063.4224,333.0,291.0,42.0,151.0,2.0,2.0,0.0,469,83
54,16,864,256,880,272,1325.6,1396.0,2042.2,2112.6,1,647,165632.0,300.0,9.1763,0.0149,2040.3221,184.0,127.0,57.0,30.0,2.0,2.0,0.0,197,61
55,16,880,256,896,272,1396.0,1466.4,2042.2,2112.6,1,651,166656.0,300.0,9.196,0.0146,2086.8806,138.0,111.0,27.0,19.0,0.0,0.0,0.0,130,43
56,16,896,256,912,272,1466.4,1536.8,2042.2,2112.6,1,657,168192.0,302.0,9.2256,0.0144,2226.7022,62.0,55.0,7.0,4.0,0.0,0.0,0.0,82,28
57,16,912,256,928,272,1536.8,1607.2,2042.2,2112.6,1,657,168192.0,301.0,9.2256,0.0142,2309.5005,101.0,94.0,7.0,4.0,1.0,0.0,1.0,60,20
58,16,928,256,944,272,1607.2,1677.6,2042.2,2112.6,1,651,166656.0,347.0,10.5395,0.0139,3155.9845,138.0,136.0,2.0,41.0,0.0,0.0,0.0,26,12
59,16,944,256,960,272,1677.6,1748.0,2042.2,2112.6,1,651,166656.0,369.0,10.7575,0.0137,6125.2446,467.0,420.0,47.0,69.0,0.0,0.0,0.0,76,20
60,16,960,256,976,272,1748.0,1818.4,2042.2,2112.6,1,659,168704.0,368.0,10.8733,0.0134,11129.3979,76.0,28.0,48.0,0.0,1.0,0.0,1.0,56,16
4,17,64,272,80,288,-2194.4,-2124.0,1971.8,2042.2,1,469,120064.0,295.0,9.1616,0.014,9579.4008,32.0,16.0,16.0,2.0,2.0,0.0,2.0,25,8
5,17,80,272,96,288,-2124.0,-2053.6,1971.8,2042.2,1,488,124928.0,335.0,10.2074,0.0143,8785.7073,37.0,28.0,9.0,1.0,0.0,0.0,0.0,40,17
6,17,96,272,112,288,-2053.6,-1983.2,1971.8,2042.2,1,461,118016.0,254.0,8.0719,0.0145,994.9948,52.0,34.0,18.0,3.0,0.0,0.0,0.0,56,20
7,17,112,272,128,288,-1983.2,-1912.8,1971.8,2042.2,1,456,116736.0,256.0,8.0454,0.0147,881.2288,122.0,109.0,13.0,9.0,0.0,0.0,0.0,131,24
8,17,128,272,144,288,-1912.8,-1842.4,1971.8,2042.2,1,447,114432.0,254.0,7.9412,0.0149,808.4461,174.0,148.0,26.0,13.0,1.0,0.0,1.0,180,28
9,17,144,272,160,288,-1842.4,-1772.0,1971.8,2042.2,1,435,111360.0,252.0,7.8937,0.0151,639.1043,289.0,259.0,30.0,27.0,1.0,1.0,0.0,242,39
10,17,160,272,176,288,-1772.0,-1701.6,1971.8,2042.2,1,422,108032.0,235.0,7.6887,0.0153,545.5413,317.0,286.0,31.0,43.0,0.0,0.0,0.0,168,42
11,17,176,272,192,288,-1701.6,-1631.2,1971.8,2042.2,1,404,103424.0,225.0,7.4843,0.0155,410.1284,152.0,134.0,18.0,65.0,0.0,0.0,0.0,154,50
12,17,192,272,208,288,-1631.2,-1560.8,1971.8,2042.2,1,384,98304.0,220.0,7.356,0.0156,371.6516,118.0,105.0,13.0,61.0,0.0,0.0,0.0,122,42
13,17,208,272,224,288,-1560.8,-1490.4,1971.8,2042.2,1,349,89344.0,217.0,7.2229,0.0158,253.1221,105.0,94.0,11.0,40.0,0.0,0.0,0.0,118,44
14,17,224,272,240,288,-1490.4,-1420.0,1971.8,2042.2,1,307,78592.0,134.0,5.9759,0.016,22.1876,172.0,154.0,18.0,50.0,1.0,0.0,1.0,158,49
15,17,240,272,256,288,-1420.0,-1349.6,1971.8,2042.2,1,282,72192.0,122.0,5.9101,0.0161,10.2245,180.0,133.0,47.0,3.0,1.0,1.0,0.0,92,25
26,17,416,272,432,288,-645.6,-575.2,1971.8,2042.2,1,533,136448.0,291.0,8.1874,0.0191,1810.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,17,432,272,448,288,-575.2,-504.8,1971.8,2042.2,1,666,170496.0,361.0,11.2583,0.0193,4572.7824,359.0,143.0,216.0,47.0,3.0,0.0,3.0,287,61
28,17,448,272,464,288,-504.8,-434.4,1971.8,2042.2,1,682,174592.0,355.0,11.1486,0.0194,4234.7496,140.0,109.0,31.0,13.0,2.0,1.0,1.0,102,36
29,17,464,272,480,288,-434.4,-364.0,1971.8,2042.2,1,691,176896.0,355.0,11.2142,0.0195,4320.2337,132.0,90.0,42.0,29.0,0.0,0.0,0.0,142,45
30,17,480,272,496,288,-364.0,-293.6,1971.8,2042.2,1,699,178944.0,354.0,11.3028,0.0195,4488.1693,828.0,764.0,64.0,141.0,6.0,3.0,3.0,309,66
31,17,496,272,512,288,-293.6,-223.2,1971.8,2042.2,1,682,174592.0,357.0,11.2068,0.0194,3919.1817,134.0,126.0,8.0,44.0,1.0,1.0,0.0,122,36
32,17,512,272,528,288,-223.2,-152.8,1971.8,2042.2,1,537,137472.0,252.0,8.1485,0.0192,1118.7825,40.0,40.0,0.0,2.0,1.0,1.0,0.0,25,10
33,17,528,272,544,288,-152.8,-82.4,1971.8,2042.2,1,499,127744.0,219.0,7.5834,0.019,644.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,17,544,272,560,288,-82.4,-12.0,1971.8,2042.2,1,474,121344.0,212.0,7.468,0.0188,590.8521,828.0,828.0,0.0,0.0,0.0,0.0,0.0,83,18
35,17,560,272,576,288,-12.0,58.4,1971.8,2042.2,1,421,107776.0,208.0,7.275,0.0186,521.8611,396.0,392.0,4.0,0.0,1.0,1.0,0.0,111,22
39,17,624,272,640,288,269.6,340.0,1971.8,2042.2,1,328,83968.0,222.0,7.6544,0.0185,400.5294,380.0,154.0,226.0,0.0,3.0,1.0,2.0,254,47
40,17,640,272,656,288,340.0,410.4,1971.8,2042.2,1,441,112896.0,316.0,8.6319,0.0184,2326.8284,304.0,167.0,137.0,31.0,0.0,0.0,0.0,309,59
41,17,656,272,672,288,410.4,480.8,1971.8,2042.2,1,494,126464.0,320.0,8.9561,0.0182,3644.3287,235.0,178.0,57.0,24.0,1.0,0.0,1.0,146,39
42,17,672,272,688,288,480.8,551.2,1971.8,2042.2,1,481,123136.0,317.0,8.9328,0.018,3255.235,63.0,19.0,44.0,1.0,0.0,0.0,0.0,47,12
48,17,768,272,784,288,903.2,973.6,1971.8,2042.2,1,263,67328.0,113.0,5.9801,0.0159,7.3403,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
49,17,784,272,800,288,973.6,1044.0,1971.8,2042.2,1,285,72960.0,125.0,6.1121,0.0158,9.2076,6.0,6.0,0.0,2.0,0.0,0.0,0.0,6,3
50,17,800,272,816,288,1044.0,1114.4,1971.8,2042.2,1,364,93184.0,219.0,7.275,0.0156,220.8453,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6,3
51,17,816,272,832,288,1114.4,1184.8,1971.8,2042.2,1,432,110592.0,245.0,7.6956,0.0156,481.5022,10.0,9.0,1.0,3.0,0.0,0.0,0.0,14,7
52,17,832,272,848,288,1184.8,1255.2,1971.8,2042.2,1,556,142336.0,296.0,8.4785,0.0154,1814.0431,437.0,437.0,0.0,416.0,0.0,0.0,0.0,110,39
53,17,848,272,864,288,1255.2,1325.6,1971.8,2042.2,1,583,149248.0,296.0,8.593,0.0152,1833.2438,1214.0,1107.0,107.0,433.0,5.0,5.0,0.0,616,86
54,17,864,272,880,288,1325.6,1396.0,1971.8,2042.2,1,601,153856.0,299.0,8.7329,0.015,1954.128,231.0,190.0,41.0,66.0,0.0,0.0,0.0,308,71
55,17,880,272,896,288,1396.0,1466.4,1971.8,2042.2,1,612,156672.0,301.0,8.782,0.0148,1970.6941,162.0,124.0,38.0,26.0,2.0,0.0,2.0,146,47
56,17,896,272,912,288,1466.4,1536.8,1971.8,2042.2,1,624,159744.0,302.0,8.9189,0.0145,2134.942,136.0,100.0,36.0,5.0,0.0,0.0,0.0,113,40
57,17,912,272,928,288,1536.8,1607.2,1971.8,2042.2,1,632,161792.0,311.0,9.041,0.0143,2308.0561,124.0,120.0,4.0,1.0,0.0,0.0,0.0,54,21
58,17,928,272,944,288,1607.2,1677.6,1971.8,2042.2,1,657,168192.0,373.0,10.5785,0.014,4951.406,308.0,307.0,1.0,36.0,1.0,1.0,0.0,28,9
59,17,944,272,960,288,1677.6,1748.0,1971.8,2042.2,1,659,168704.0,373.0,10.7507,0.0138,8239.3726,193.0,58.0,135.0,13.0,0.0,0.0,0.0,96,17
60,17,960,272,976,288,1748.0,1818.4,1971.8,2042.2,1,644,164864.0,366.0,10.6507,0.0135,12425.1188,203.0,18.0,185.0,0.0,1.0,1.0,0.0,73,15
4,18,64,288,80,304,-2194.4,-2124.0,1901.4,1971.8,1,377,96512.0,220.0,7.2351,0.0141,288.9612,260.0,236.0,24.0,2.0,3.0,2.0,1.0,68,15
5,18,80,288,96,304,-2124.0,-2053.6,1901.4,1971.8,1,430,110080.0,344.0,9.6835,0.0144,10982.6703,95.0,82.0,13.0,8.0,2.0,2.0,0.0,49,17
6,18,96,288,112,304,-2053.6,-1983.2,1901.4,1971.8,1,379,97024.0,244.0,7.5137,0.0146,685.7003,66.0,34.0,32.0,7.0,1.0,0.0,1.0,58,18
7,18,112,288,128,304,-1983.2,-1912.8,1901.4,1971.8,1,367,93952.0,242.0,7.4485,0.0148,602.8133,219.0,206.0,13.0,6.0,0.0,0.0,0.0,317,23
8,18,128,288,144,304,-1912.8,-1842.4,1901.4,1971.8,1,344,88064.0,212.0,7.278,0.015,376.7739,449.0,407.0,42.0,42.0,0.0,0.0,0.0,442,41
9,18,144,288,160,304,-1842.4,-1772.0,1901.4,1971.8,1,320,81920.0,161.0,6.1714,0.0152,73.2214,367.0,324.0,43.0,42.0,0.0,0.0,0.0,202,40
10,18,160,288,176,304,-1772.0,-1701.6,1901.4,1971.8,1,309,79104.0,138.0,6.0136,0.0153,26.6937,119.0,95.0,24.0,29.0,0.0,0.0,0.0,150,40
11,18,176,288,192,304,-1701.6,-1631.2,1901.4,1971.8,1,302,77312.0,137.0,5.9968,0.0155,22.9276,81.0,68.0,13.0,28.0,1.0,0.0,1.0,82,31
12,18,192,288,208,304,-1631.2,-1560.8,1901.4,1971.8,1,294,75264.0,133.0,5.947,0.0156,17.4213,47.0,38.0,9.0,27.0,0.0,0.0,0.0,50,21
13,18,208,288,224,304,-1560.8,-1490.4,1901.4,1971.8,1,283,72448.0,123.0,5.9122,0.0158,10.7154,62.0,57.0,5.0,35.0,1.0,0.0,1.0,62,25
14,18,224,288,240,304,-1490.4,-1420.0,1901.4,1971.8,1,267,68352.0,119.0,5.8457,0.0159,6.3706,284.0,258.0,26.0,35.0,1.0,1.0,0.0,222,37
15,18,240,288,256,304,-1420.0,-1349.6,1901.4,1971.8,1,233,59648.0,100.0,5.3653,0.0159,2.2401,307.0,237.0,70.0,1.0,0.0,0.0,0.0,68,19
26,18,416,288,432,304,-645.6,-575.2,1901.4,1971.8,1,409,104704.0,231.0,7.4356,0.0194,1234.3668,25.0,3.0,22.0,0.0,0.0,0.0,0.0,16,5
27,18,432,288,448,304,-575.2,-504.8,1901.4,1971.8,1,535,136960.0,324.0,10.3178,0.0196,3089.0198,370.0,137.0,233.0,42.0,4.0,1.0,3.0,287,57
28,18,448,288,464,304,-504.8,-434.4,1901.4,1971.8,1,585,149760.0,337.0,10.437,0.0197,3458.129,107.0,86.0,21.0,14.0,1.0,1.0,0.0,98,43
29,18,464,288,480,304,-434.4,-364.0,1901.4,1971.8,1,607,155392.0,342.0,10.5785,0.0198,3688.7148,208.0,131.0,77.0,41.0,1.0,1.0,0.0,156,46
30,18,480,288,496,304,-364.0,-293.6,1901.4,1971.8,1,612,156672.0,344.0,10.6112,0.0198,3788.4436,243.0,122.0,121.0,67.0,3.0,1.0,2.0,226,59
31,18,496,288,512,304,-293.6,-223.2,1901.4,1971.8,1,523,133888.0,338.0,10.0403,0.0197,2611.3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
39,18,624,288,640,304,269.6,340.0,1901.4,1971.8,1,270,69120.0,174.0,7.0858,0.0185,177.9451,270.0,105.0,165.0,2.0,0.0,0.0,0.0,249,48
40,18,640,288,656,304,340.0,410.4,1901.4,1971.8,1,284,72704.0,198.0,7.4518,0.0185,268.1499,381.0,192.0,189.0,32.0,2.0,1.0,1.0,406,63
41,18,656,288,672,304,410.4,480.8,1901.4,1971.8,1,291,74496.0,241.0,7.9633,0.0184,624.1742,181.0,97.0,84.0,26.0,0.0,0.0,0.0,214,47
42,18,672,288,688,304,480.8,551.2,1901.4,1971.8,1,237,60672.0,274.0,7.8612,0.0182,1262.0749,109.0,16.0,93.0,5.0,0.0,0.0,0.0,48,23
52,18,832,288,848,304,1184.8,1255.2,1901.4,1971.8,1,389,99584.0,184.0,6.725,0.0155,128.1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53,18,848,288,864,304,1255.2,1325.6,1901.4,1971.8,1,443,113408.0,198.0,6.8868,0.0153,198.0575,405.0,228.0,177.0,103.0,0.0,0.0,0.0,394,77
54,18,864,288,880,304,1325.6,1396.0,1901.4,1971.8,1,484,123904.0,279.0,8.0567,0.0151,1458.6987,289.0,210.0,79.0,87.0,1.0,0.0,1.0,378,80
55,18,880,288,896,304,1396.0,1466.4,1901.4,1971.8,1,515,131840.0,295.0,8.1757,0.0149,1578.1706,136.0,101.0,35.0,40.0,1.0,1.0,0.0,159,51
56,18,896,288,912,304,1466.4,1536.8,1901.4,1971.8,1,540,138240.0,299.0,8.2742,0.0146,1735.7388,144.0,105.0,39.0,19.0,2.0,1.0,1.0,142,46
57,18,912,288,928,304,1536.8,1607.2,1901.4,1971.8,1,566,144896.0,346.0,9.7606,0.0144,2452.3717,60.0,51.0,9.0,3.0,1.0,1.0,0.0,62,25
58,18,928,288,944,304,1607.2,1677.6,1901.4,1971.8,1,609,155904.0,372.0,10.2318,0.0141,5047.3609,63.0,55.0,8.0,8.0,0.0,0.0,0.0,65,22
59,18,944,288,960,304,1677.6,1748.0,1901.4,1971.8,1,620,158720.0,370.0,10.3928,0.0139,8601.3596,78.0,31.0,47.0,19.0,0.0,0.0,0.0,78,17
60,18,960,288,976,304,1748.0,1818.4,1901.4,1971.8,1,551,141056.0,364.0,9.9761,0.0136,8787.3697,109.0,20.0,89.0,0.0,2.0,1.0,1.0,73,15
4,19,64,304,80,320,-2194.4,-2124.0,1831.0,1901.4,1,311,79616.0,144.0,6.5756,0.0142,131.718,376.0,342.0,34.0,4.0,1.0,1.0,0.0,150,16
5,19,80,304,96,320,-2124.0,-2053.6,1831.0,1901.4,1,371,94976.0,262.0,7.6647,0.0145,6934.1763,107.0,78.0,29.0,16.0,0.0,0.0,0.0,85,21
6,19,96,304,112,320,-2053.6,-1983.2,1831.0,1901.4,1,328,83968.0,162.0,6.2071,0.0147,145.8978,114.0,73.0,41.0,3.0,2.0,1.0,1.0,106,29
7,19,112,304,128,320,-1983.2,-1912.8,1831.0,1901.4,1,320,81920.0,158.0,6.167,0.0149,96.0388,196.0,117.0,79.0,15.0,0.0,0.0,0.0,234,39
8,19,128,304,144,320,-1912.8,-1842.4,1831.0,1901.4,1,313,80128.0,157.0,6.1537,0.0151,74.5181,286.0,204.0,82.0,22.0,1.0,0.0,1.0,224,41
9,19,144,304,160,320,-1842.4,-1772.0,1831.0,1901.4,1,300,76800.0,147.0,6.0969,0.0152,44.2551,1114.0,1097.0,17.0,46.0,2.0,2.0,0.0,208,27
10,19,160,304,176,320,-1772.0,-1701.6,1831.0,1901.4,1,290,74240.0,133.0,5.9656,0.0153,16.3528,186.0,152.0,34.0,47.0,0.0,0.0,0.0,118,37
11,19,176,304,192,320,-1701.6,-1631.2,1831.0,1901.4,1,284,72704.0,124.0,5.9142,0.0155,12.1449,70.0,68.0,2.0,35.0,0.0,0.0,0.0,65,24
12,19,192,304,208,320,-1631.2,-1560.8,1831.0,1901.4,1,274,70144.0,121.0,5.8617,0.0156,9.1295,68.0,68.0,0.0,32.0,0.0,0.0,0.0,45,17
13,19,208,304,224,320,-1560.8,-1490.4,1831.0,1901.4,1,261,66816.0,114.0,5.6514,0.0156,4.9328,104.0,101.0,3.0,12.0,0.0,0.0,0.0,115,24
14,19,224,304,240,320,-1490.4,-1420.0,1831.0,1901.4,1,243,62208.0,103.0,5.4024,0.0157,2.6841,471.0,434.0,37.0,18.0,3.0,2.0,1.0,201,31
15,19,240,304,256,320,-1420.0,-1349.6,1831.0,1901.4,1,214,54784.0,96.0,5.3204,0.0156,1.6026,11.0,5.0,6.0,0.0,0.0,0.0,0.0,18,4
26,19,416,304,432,320,-645.6,-575.2,1831.0,1901.4,1,360,92160.0,219.0,7.2534,0.0196,1124.2483,184.0,137.0,47.0,5.0,0.0,0.0,0.0,72,15
27,19,432,304,448,320,-575.2,-504.8,1831.0,1901.4,1,466,119296.0,297.0,9.8729,0.0199,2446.6675,255.0,92.0,163.0,39.0,1.0,1.0,0.0,268,55
28,19,448,304,464,320,-504.8,-434.4,1831.0,1901.4,1,473,121088.0,316.0,9.9357,0.02,2327.3891,182.0,115.0,67.0,46.0,1.0,0.0,1.0,166,50
29,19,464,304,480,320,-434.4,-364.0,1831.0,1901.4,1,463,118528.0,331.0,9.7164,0.0201,2255.715,216.0,108.0,108.0,44.0,0.0,0.0,0.0,225,58
30,19,480,304,496,320,-364.0,-293.6,1831.0,1901.4,1,430,110080.0,297.0,9.4335,0.0201,1727.7403,234.0,100.0,134.0,60.0,0.0,0.0,0.0,212,54
31,19,496,304,512,320,-293.6,-223.2,1831.0,1901.4,1,380,97280.0,255.0,8.7329,0.02,1159.7257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
39,19,624,304,640,320,269.6,340.0,1831.0,1901.4,1,238,60928.0,167.0,6.9764,0.0187,177.9728,260.0,131.0,129.0,1.0,0.0,0.0,0.0,201,47
40,19,640,304,656,320,340.0,410.4,1831.0,1901.4,1,235,60160.0,179.0,7.0917,0.0187,169.8822,357.0,161.0,196.0,33.0,0.0,0.0,0.0,347,58
41,19,656,304,672,320,410.4,480.8,1831.0,1901.4,1,224,57344.0,197.0,7.4292,0.0186,304.8304,299.0,107.0,192.0,23.0,1.0,0.0,1.0,251,51
42,19,672,304,688,320,480.8,551.2,1831.0,1901.4,1,174,44544.0,174.0,7.2382,0.0184,199.6427,58.0,6.0,52.0,0.0,0.0,0.0,0.0,70,15
52,19,832,304,848,320,1184.8,1255.2,1831.0,1901.4,1,310,79360.0,161.0,6.3424,0.0154,34.7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53,19,848,304,864,320,1255.2,1325.6,1831.0,1901.4,1,390,99840.0,181.0,6.725,0.0153,120.3532,365.0,163.0,202.0,82.0,2.0,1.0,1.0,313,65
54,19,864,304,880,320,1325.6,1396.0,1831.0,1901.4,1,424,108544.0,191.0,6.8212,0.0152,169.4945,290.0,190.0,100.0,87.0,0.0,0.0,0.0,366,73
55,19,880,304,896,320,1396.0,1466.4,1831.0,1901.4,1,450,115200.0,197.0,6.8924,0.015,226.9723,159.0,107.0,52.0,40.0,0.0,0.0,0.0,206,62
56,19,896,304,912,320,1466.4,1536.8,1831.0,1901.4,1,468,119808.0,200.0,6.9482,0.0147,293.764,115.0,78.0,37.0,17.0,0.0,0.0,0.0,151,49
57,19,912,304,928,320,1536.8,1607.2,1831.0,1901.4,1,533,136448.0,280.0,8.5545,0.0145,1652.0734,97.0,86.0,11.0,6.0,0.0,0.0,0.0,82,28
58,19,928,304,944,320,1607.2,1677.6,1831.0,1901.4,1,578,147968.0,335.0,10.0934,0.0142,5336.0012,158.0,99.0,59.0,24.0,0.0,0.0,0.0,108,30
59,19,944,304,960,320,1677.6,1748.0,1831.0,1901.4,1,544,139264.0,354.0,9.9185,0.0139,6491.3504,88.0,43.0,45.0,3.0,2.0,2.0,0.0,75,22
60,19,960,304,976,320,1748.0,1818.4,1831.0,1901.4,1,379,97024.0,296.0,7.6171,0.0137,2539.2366,99.0,58.0,41.0,0.0,3.0,1.0,2.0,60,15
4,20,64,320,80,336,-2194.4,-2124.0,1760.6,1831.0,1,297,76032.0,129.0,5.8657,0.0143,19.7581,519.0,492.0,27.0,3.0,0.0,0.0,0.0,104,14
5,20,80,320,96,336,-2124.0,-2053.6,1760.6,1831.0,1,298,76288.0,134.0,5.8898,0.0146,20.7365,22.0,9.0,13.0,0.0,0.0,0.0,0.0,20,9
6,20,96,320,112,336,-2053.6,-1983.2,1760.6,1831.0,1,341,87296.0,233.0,7.5401,0.0149,3874.1756,194.0,115.0,79.0,0.0,1.0,0.0,1.0,129,29
7,20,112,320,128,336,-1983.2,-1912.8,1760.6,1831.0,1,310,79360.0,159.0,6.1515,0.0151,93.0179,356.0,151.0,205.0,7.0,0.0,0.0,0.0,284,40
8,20,128,320,144,336,-1912.8,-1842.4,1760.6,1831.0,1,299,76544.0,150.0,6.1165,0.0152,59.2605,445.0,297.0,148.0,2.0,1.0,1.0,0.0,89,23
9,20,144,320,160,336,-1842.4,-1772.0,1760.6,1831.0,1,285,72960.0,127.0,5.949,0.0153,13.7216,355.0,351.0,4.0,0.0,1.0,1.0,0.0,180,14
10,20,160,320,176,336,-1772.0,-1701.6,1760.6,1831.0,1,276,70656.0,121.0,5.8657,0.0153,9.6331,136.0,106.0,30.0,34.0,0.0,0.0,0.0,82,22
11,20,176,320,192,336,-1701.6,-1631.2,1760.6,1831.0,1,270,69120.0,120.0,5.8517,0.0154,7.9602,465.0,394.0,71.0,14.0,0.0,0.0,0.0,134,31
12,20,192,320,208,336,-1631.2,-1560.8,1760.6,1831.0,1,260,66560.0,112.0,5.6163,0.0154,5.429,268.0,238.0,30.0,25.0,0.0,0.0,0.0,98,28
13,20,208,320,224,336,-1560.8,-1490.4,1760.6,1831.0,1,247,63232.0,105.0,5.4384,0.0155,2.9472,604.0,544.0,60.0,22.0,2.0,1.0,1.0,158,27
26,20,416,320,432,336,-645.6,-575.2,1760.6,1831.0,1,271,69376.0,194.0,6.7915,0.0198,822.0601,114.0,85.0,29.0,14.0,0.0,0.0,0.0,44,10
27,20,432,320,448,336,-575.2,-504.8,1760.6,1831.0,1,397,101632.0,286.0,9.4699,0.0201,1701.8856,279.0,105.0,174.0,38.0,2.0,1.0,1.0,256,48
28,20,448,320,464,336,-504.8,-434.4,1760.6,1831.0,1,373,95488.0,291.0,9.3717,0.0203,1207.0916,191.0,91.0,100.0,34.0,0.0,0.0,0.0,212,53
29,20,464,320,480,336,-434.4,-364.0,1760.6,1831.0,1,360,92160.0,271.0,9.0173,0.0204,959.3702,262.0,119.0,143.0,57.0,0.0,0.0,0.0,264,66
30,20,480,320,496,336,-364.0,-293.6,1760.6,1831.0,1,350,89600.0,264.0,8.9655,0.0203,895.6683,244.0,74.0,170.0,33.0,3.0,1.0,2.0,217,48
31,20,496,320,512,336,-293.6,-223.2,1760.6,1831.0,1,352,90112.0,265.0,8.6537,0.0202,1381.1425,321.0,117.0,204.0,4.0,1.0,1.0,0.0,116,17
39,20,624,320,640,336,269.6,340.0,1760.6,1831.0,1,210,53760.0,165.0,6.8979,0.0189,163.329,438.0,276.0,162.0,10.0,3.0,0.0,3.0,299,55
40,20,640,320,656,336,340.0,410.4,1760.6,1831.0,1,194,49664.0,170.0,6.8924,0.0189,126.7889,242.0,122.0,120.0,39.0,0.0,0.0,0.0,312,62
41,20,656,320,672,336,410.4,480.8,1760.6,1831.0,1,196,50176.0,175.0,7.2811,0.0188,244.0118,246.0,96.0,150.0,15.0,0.0,0.0,0.0,192,46
42,20,672,320,688,336,480.8,551.2,1760.6,1831.0,1,174,44544.0,195.0,7.3972,0.0186,317.7041,52.0,9.0,43.0,0.0,0.0,0.0,0.0,38,11
52,20,832,320,848,336,1184.8,1255.2,1760.6,1831.0,1,288,73728.0,155.0,6.2592,0.0154,34.1689,30.0,0.0,30.0,0.0,0.0,0.0,0.0,14,3
53,20,848,320,864,336,1255.2,1325.6,1760.6,1831.0,1,356,91136.0,170.0,6.5009,0.0153,72.0847,299.0,137.0,162.0,70.0,0.0,0.0,0.0,292,66
54,20,864,320,880,336,1325.6,1396.0,1760.6,1831.0,1,400,102400.0,184.0,6.7541,0.0152,132.2711,248.0,172.0,76.0,66.0,0.0,0.0,0.0,306,71
55,20,880,320,896,336,1396.0,1466.4,1760.6,1831.0,1,428,109568.0,192.0,6.8293,0.015,192.0281,147.0,100.0,47.0,40.0,0.0,0.0,0.0,220,62
56,20,896,320,912,336,1466.4,1536.8,1760.6,1831.0,1,460,117760.0,244.0,8.0871,0.0148,531.461,133.0,103.0,30.0,22.0,1.0,1.0,0.0,176,55
57,20,912,320,928,336,1536.8,1607.2,1760.6,1831.0,1,555,142080.0,278.0,8.7374,0.0146,2248.5927,178.0,138.0,40.0,10.0,2.0,2.0,0.0,138,39
58,20,928,320,944,336,1607.2,1677.6,1760.6,1831.0,1,558,142848.0,273.0,8.9468,0.0143,3298.3844,168.0,119.0,49.0,13.0,0.0,0.0,0.0,129,36
59,20,944,320,960,336,1677.6,1748.0,1760.6,1831.0,1,365,93440.0,225.0,7.6715,0.014,880.3156,96.0,64.0,32.0,32.0,0.0,0.0,0.0,42,14
60,20,960,320,976,336,1748.0,1818.4,1760.6,1831.0,1,290,74240.0,126.0,6.0861,0.0137,18.7882,17.0,5.0,12.0,0.0,0.0,0.0,0.0,22,7
6,21,96,336,112,352,-2053.6,-1983.2,1690.2,1760.6,1,361,92416.0,254.0,7.6137,0.015,7073.5912,161.0,35.0,126.0,0.0,3.0,0.0,3.0,162,29
7,21,112,336,128,352,-1983.2,-1912.8,1690.2,1760.6,1,304,77824.0,150.0,6.1339,0.0152,99.1725,574.0,143.0,431.0,7.0,2.0,0.0,2.0,330,41
8,21,128,336,144,352,-1912.8,-1842.4,1690.2,1760.6,1,286,73216.0,144.0,6.0496,0.0153,50.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,21,144,336,160,352,-1842.4,-1772.0,1690.2,1760.6,1,273,69888.0,121.0,5.8597,0.0153,8.9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,21,160,336,176,352,-1772.0,-1701.6,1690.2,1760.6,1,268,68608.0,120.0,5.8477,0.0153,7.4719,96.0,90.0,6.0,2.0,0.0,0.0,0.0,32,12
11,21,176,336,192,352,-1701.6,-1631.2,1690.2,1760.6,1,258,66048.0,111.0,5.6126,0.0153,5.0965,169.0,110.0,59.0,7.0,0.0,0.0,0.0,124,27
12,21,192,336,208,352,-1631.2,-1560.8,1690.2,1760.6,1,248,63488.0,106.0,5.4401,0.0153,3.8049,22.0,22.0,0.0,0.0,0.0,0.0,0.0,13,4
27,21,432,336,448,352,-575.2,-504.8,1690.2,1760.6,1,347,88832.0,267.0,9.2256,0.0203,1182.248,363.0,123.0,240.0,23.0,0.0,0.0,0.0,228,40
